,Genero,Peso,Altura
8473,Mujer,59.041,158.093
3561,Hombre,78.122,172.72299999999996
3495,Hombre,86.10700000000001,173.541
6901,Mujer,51.974,157.287
143,Hombre,83.198,170.701
1218,Hombre,92.011,175.822
9322,Mujer,59.074,161.483
233,Hombre,87.781,180.821
7446,Mujer,46.073,144.888
9960,Mujer,68.063,164.92700000000005
3031,Hombre,83.792,175.229
265,Hombre,81.664,163.875
1756,Hombre,89.946,179.28799999999995
8959,Mujer,69.169,165.53599999999997
1184,Hombre,72.8,168.93
2622,Hombre,84.416,177.717
9873,Mujer,59.955,161.434
523,Hombre,70.263,163.072
9723,Mujer,62.177,155.786
1205,Hombre,83.978,183.336
1107,Hombre,86.84299999999998,179.271
4782,Hombre,82.882,178.94
8376,Mujer,63.69600000000001,164.639
2761,Hombre,103.189,187.063
2267,Hombre,90.009,177.817
1859,Hombre,89.84899999999998,181.21
68,Hombre,82.90299999999998,172.18400000000003
2294,Hombre,89.706,181.209
9574,Mujer,69.837,167.53900000000004
6137,Mujer,71.975,170.21200000000005
5767,Mujer,53.449,153.092
3764,Hombre,100.474,187.30900000000003
5923,Mujer,52.346,154.99
5431,Mujer,66.149,166.338
3305,Hombre,74.02,169.638
2797,Hombre,91.296,179.668
6957,Mujer,64.607,160.091
611,Hombre,73.949,168.084
8363,Mujer,45.249,150.025
6863,Mujer,60.883,152.964
954,Hombre,73.087,171.783
4434,Hombre,83.652,173.503
2519,Hombre,92.053,184.763
8215,Mujer,60.525,161.875
5755,Mujer,55.955,159.361
9361,Mujer,64.88600000000001,161.907
8421,Mujer,55.597,162.195
3567,Hombre,93.713,179.668
499,Hombre,90.886,183.043
517,Hombre,70.89699999999998,167.373
6298,Mujer,71.977,167.22799999999995
4978,Hombre,86.679,172.892
6786,Mujer,54.955,153.917
8452,Mujer,64.993,160.939
2072,Hombre,79.942,165.753
8505,Mujer,62.292,162.372
7067,Mujer,46.497,151.632
1917,Hombre,77.035,162.726
6028,Mujer,59.50100000000001,160.519
7633,Mujer,45.935,152.914
8050,Mujer,54.735,157.99
4754,Hombre,90.841,176.243
7676,Mujer,61.793,163.481
1482,Hombre,81.71300000000002,173.81599999999997
454,Hombre,75.043,166.662
7938,Mujer,69.183,169.24200000000005
2347,Hombre,90.899,184.569
9282,Mujer,71.282,165.942
9026,Mujer,62.773,161.52100000000004
6574,Mujer,65.557,164.09
2318,Hombre,102.583,195.182
6060,Mujer,62.129,160.27700000000004
9098,Mujer,59.431,156.474
509,Hombre,77.259,166.609
2352,Hombre,68.70100000000001,164.09400000000005
8065,Mujer,52.115,159.298
5049,Mujer,67.027,167.075
4593,Hombre,80.69,172.115
4558,Hombre,88.065,174.28799999999995
9851,Mujer,53.70399999999999,153.796
7477,Mujer,65.454,162.493
1684,Hombre,88.31,179.18
1609,Hombre,76.27,171.83700000000005
3264,Hombre,72.524,170.675
3512,Hombre,89.208,176.81400000000005
9735,Mujer,67.64,168.982
2481,Hombre,75.502,168.395
1171,Hombre,76.745,172.201
469,Hombre,75.077,164.97400000000005
1948,Hombre,93.961,178.61
9235,Mujer,67.80199999999999,169.495
137,Hombre,80.863,172.72
2827,Hombre,84.816,176.546
6510,Mujer,66.178,166.274
8648,Mujer,48.615,154.17700000000005
5829,Mujer,54.846,156.304
8003,Mujer,38.937,142.42700000000005
9434,Mujer,60.032,162.025
2987,Hombre,88.56700000000002,174.36900000000003
6140,Mujer,54.49100000000001,154.572
6349,Mujer,48.742,149.67
5734,Mujer,63.46,160.125
9003,Mujer,70.127,166.166
758,Hombre,70.829,165.16
6687,Mujer,84.75399999999998,176.707
493,Hombre,79.438,175.89
6116,Mujer,79.4,181.204
7024,Mujer,55.77,157.97
8977,Mujer,64.33,158.05700000000004
8711,Mujer,56.313,158.05
4577,Hombre,104.657,184.708
2677,Hombre,83.87799999999999,178.951
7324,Mujer,38.11,143.776
4364,Hombre,83.964,178.81900000000005
8317,Mujer,69.648,169.299
244,Hombre,86.242,178.793
6077,Mujer,53.619,155.651
9435,Mujer,64.857,165.384
7674,Mujer,78.54,169.365
9756,Mujer,62.039,159.234
9291,Mujer,66.139,156.553
2480,Hombre,80.199,174.935
7173,Mujer,67.57300000000001,166.165
6482,Mujer,45.45399999999999,151.18200000000004
1389,Hombre,79.263,173.14
1923,Hombre,79.61399999999998,176.27
5760,Mujer,58.242,159.716
8746,Mujer,67.233,155.72799999999995
3095,Hombre,81.156,177.77200000000005
4244,Hombre,97.496,183.172
9345,Mujer,66.93,172.49200000000005
7078,Mujer,61.526,168.44299999999996
5168,Mujer,55.357,159.803
657,Hombre,79.773,174.407
6126,Mujer,47.659,151.099
5360,Mujer,31.207,141.151
8829,Mujer,66.90100000000001,165.21599999999995
701,Hombre,75.631,161.768
7457,Mujer,54.651,153.404
4370,Hombre,78.494,168.615
4526,Hombre,65.218,163.08700000000005
572,Hombre,79.127,180.697
4819,Hombre,80.532,175.18099999999995
388,Hombre,86.35799999999998,174.19400000000005
673,Hombre,97.582,193.641
7244,Mujer,55.79600000000001,160.34
6078,Mujer,64.09,162.80100000000004
755,Hombre,93.798,177.98
5590,Mujer,62.493,167.044
8742,Mujer,46.309,154.563
6508,Mujer,64.244,158.32299999999995
4394,Hombre,72.223,167.89
5531,Mujer,53.79600000000001,161.322
2231,Hombre,95.686,181.739
5543,Mujer,68.486,163.713
7679,Mujer,66.335,164.641
3811,Hombre,80.372,167.09099999999995
6086,Mujer,48.74800000000001,153.752
3098,Hombre,90.977,179.34900000000005
3791,Hombre,88.684,179.825
3539,Hombre,73.247,165.827
1370,Hombre,79.564,167.46599999999995
7413,Mujer,57.342,157.123
7800,Mujer,56.865,164.378
4464,Hombre,93.729,182.374
1017,Hombre,78.046,170.487
5730,Mujer,58.306,156.335
7376,Mujer,56.721,155.178
7126,Mujer,57.09,150.875
8982,Mujer,55.839,160.236
3288,Hombre,78.711,172.081
9315,Mujer,67.704,163.215
5207,Mujer,58.69600000000001,152.863
8171,Mujer,60.20399999999999,163.719
2364,Hombre,90.178,177.092
6002,Mujer,61.053,164.658
2351,Hombre,78.735,166.639
6691,Mujer,56.75,158.489
9965,Mujer,61.471,164.71
1129,Hombre,94.795,187.762
929,Hombre,68.952,159.158
5469,Mujer,68.13600000000001,164.887
2745,Hombre,98.583,184.173
2577,Hombre,88.863,174.05700000000004
421,Hombre,89.43700000000003,179.80200000000005
7769,Mujer,48.502,156.247
153,Hombre,77.171,177.449
6244,Mujer,54.012,159.756
5939,Mujer,58.269,150.529
2049,Hombre,71.09100000000002,161.958
9762,Mujer,70.95,175.303
8116,Mujer,65.569,158.49200000000005
6855,Mujer,71.433,166.696
4235,Hombre,78.209,168.27700000000004
9580,Mujer,72.881,173.959
481,Hombre,84.84,176.791
8573,Mujer,68.41199999999999,164.271
2778,Hombre,93.563,184.633
3515,Hombre,79.832,170.268
2008,Hombre,86.902,168.31099999999995
45,Hombre,84.706,178.24900000000005
3633,Hombre,79.819,167.707
2769,Hombre,77.02,169.135
6201,Mujer,68.521,167.43200000000004
4179,Hombre,87.95200000000001,174.209
2998,Hombre,75.25,165.83599999999996
5228,Mujer,51.36,146.983
5992,Mujer,57.62300000000001,158.225
319,Hombre,99.08,176.141
1346,Hombre,90.289,174.653
5000,Mujer,46.157,149.344
3758,Hombre,88.25200000000002,173.718
5472,Mujer,51.489,153.158
9342,Mujer,68.54899999999999,162.482
2265,Hombre,83.875,173.273
721,Hombre,85.412,173.855
410,Hombre,88.646,174.41099999999997
5308,Mujer,62.98,170.148
1240,Hombre,86.97,182.048
8137,Mujer,74.166,171.065
5785,Mujer,48.269,153.428
4895,Hombre,87.499,179.011
9362,Mujer,67.313,167.771
6024,Mujer,67.447,167.627
9181,Mujer,74.245,172.335
9637,Mujer,55.029,159.31799999999996
7830,Mujer,58.306,163.282
9547,Mujer,48.66,148.13
330,Hombre,96.92,186.615
5003,Mujer,58.332,162.606
4293,Hombre,88.31200000000003,170.21200000000005
8435,Mujer,67.055,165.947
2923,Hombre,92.707,179.94799999999995
2151,Hombre,96.502,176.356
7555,Mujer,44.996,153.585
5824,Mujer,56.505,157.255
8529,Mujer,57.74800000000001,165.172
9047,Mujer,57.694,155.18200000000004
5971,Mujer,63.688,158.78
5022,Mujer,71.063,168.011
3270,Hombre,81.548,170.708
4126,Hombre,100.61,187.048
7145,Mujer,48.685,152.049
2174,Hombre,88.61399999999998,176.918
5520,Mujer,47.54600000000001,159.1
4809,Hombre,91.458,183.598
3814,Hombre,74.487,174.891
1021,Hombre,86.02600000000002,180.985
4419,Hombre,87.228,169.46
2844,Hombre,89.325,175.518
8722,Mujer,70.82600000000002,164.989
4738,Hombre,79.604,170.05200000000005
2455,Hombre,91.908,175.116
6042,Mujer,63.536,162.053
3696,Hombre,78.865,177.93200000000004
4210,Hombre,92.478,182.246
6602,Mujer,48.269,144.467
6305,Mujer,66.518,163.425
4077,Hombre,112.413,190.07
936,Hombre,68.921,154.904
7783,Mujer,68.72800000000001,170.636
763,Hombre,70.119,162.56799999999996
8038,Mujer,54.736,156.49
1387,Hombre,79.524,172.87900000000005
1994,Hombre,68.251,161.991
4681,Hombre,89.537,177.234
4444,Hombre,84.509,175.83599999999996
4994,Hombre,87.411,184.898
7083,Mujer,70.544,167.575
6976,Mujer,57.522,161.643
1610,Hombre,116.483,194.222
7361,Mujer,43.724,144.939
5617,Mujer,60.657,159.847
7802,Mujer,62.109,162.594
2627,Hombre,82.176,175.30900000000003
4671,Hombre,68.563,168.83700000000005
4435,Hombre,83.094,172.739
2828,Hombre,80.336,166.82
1089,Hombre,76.972,175.68200000000004
2813,Hombre,79.4,175.468
8782,Mujer,65.994,164.983
9745,Mujer,57.282,166.614
627,Hombre,90.75,177.90200000000004
8395,Mujer,64.251,162.207
6549,Mujer,61.848,162.23
5417,Mujer,52.736,154.583
3286,Hombre,71.018,169.391
2329,Hombre,91.71,178.321
7734,Mujer,59.609,160.778
2227,Hombre,81.406,170.562
5172,Mujer,55.558,158.33
281,Hombre,89.443,173.889
3740,Hombre,87.48899999999998,175.25599999999997
1396,Hombre,96.518,185.282
4847,Hombre,86.734,170.60299999999995
4325,Hombre,79.532,170.97799999999995
508,Hombre,78.517,173.493
854,Hombre,70.96300000000002,164.75400000000005
117,Hombre,84.883,173.021
6344,Mujer,62.115,167.97799999999995
8876,Mujer,49.007,149.727
1446,Hombre,93.712,177.167
7116,Mujer,60.103,156.438
8546,Mujer,68.92,170.673
6271,Mujer,63.54600000000001,160.372
5361,Mujer,56.442,154.186
4137,Hombre,92.841,176.81099999999995
641,Hombre,93.138,180.797
8139,Mujer,52.378,154.621
352,Hombre,85.061,180.386
9223,Mujer,60.168,162.013
2665,Hombre,91.845,183.634
181,Hombre,95.145,175.951
5911,Mujer,64.378,162.142
8601,Mujer,59.87600000000001,159.835
1419,Hombre,81.798,179.325
4100,Hombre,82.186,169.544
8839,Mujer,57.359,153.304
4360,Hombre,91.016,172.287
123,Hombre,68.407,159.28
8167,Mujer,66.655,163.007
287,Hombre,87.852,174.63099999999997
9779,Mujer,61.935,164.25400000000005
4475,Hombre,82.061,174.798
3284,Hombre,88.87,180.487
2136,Hombre,83.088,171.416
3816,Hombre,106.727,194.232
6762,Mujer,57.631,158.525
938,Hombre,73.699,161.9
6872,Mujer,68.39,168.37599999999995
4833,Hombre,84.464,176.11700000000005
2889,Hombre,95.141,181.59
4054,Hombre,83.21799999999998,177.02599999999995
7268,Mujer,55.971,165.454
932,Hombre,90.386,182.886
8962,Mujer,45.963,147.717
9192,Mujer,73.598,162.984
1955,Hombre,93.291,181.237
3179,Hombre,97.556,186.032
6124,Mujer,60.788,166.16099999999997
1783,Hombre,97.537,180.02200000000005
2211,Hombre,80.298,165.928
3235,Hombre,86.18,178.56900000000005
1121,Hombre,78.844,169.798
4039,Hombre,89.58,182.783
7724,Mujer,56.56800000000001,155.376
2771,Hombre,85.98,177.079
7838,Mujer,56.844,158.22299999999996
565,Hombre,55.637,156.36700000000005
5363,Mujer,61.129,153.71
8455,Mujer,46.707,146.572
6032,Mujer,61.07100000000001,161.485
4086,Hombre,108.411,190.804
2179,Hombre,94.881,180.602
1894,Hombre,93.445,186.195
1372,Hombre,70.414,165.47799999999995
1575,Hombre,92.228,182.177
9565,Mujer,68.055,170.041
5983,Mujer,58.832,159.93200000000004
1196,Hombre,84.81200000000003,169.373
7284,Mujer,70.382,159.60299999999995
5128,Mujer,64.197,165.457
2980,Hombre,93.607,176.023
7299,Mujer,48.052,148.292
6917,Mujer,79.449,172.96400000000003
3153,Hombre,79.428,165.458
2088,Hombre,86.679,176.137
1361,Hombre,87.541,180.173
6433,Mujer,77.285,171.16099999999997
8131,Mujer,50.375,153.651
8008,Mujer,47.219,149.661
7636,Mujer,68.439,161.5
6207,Mujer,54.938,160.27100000000004
4468,Hombre,59.332,160.141
3961,Hombre,77.579,168.514
4103,Hombre,90.03399999999998,181.474
6467,Mujer,57.172,158.135
8211,Mujer,77.122,174.44099999999997
3907,Hombre,85.682,173.208
2777,Hombre,74.72399999999998,169.703
2972,Hombre,82.694,167.41400000000004
6481,Mujer,48.959,151.775
3706,Hombre,76.623,174.942
2254,Hombre,84.541,181.318
5316,Mujer,56.676,158.306
1404,Hombre,93.777,181.249
2793,Hombre,75.329,171.864
3777,Hombre,97.713,185.798
8146,Mujer,51.885,152.80700000000004
2383,Hombre,92.804,181.345
4365,Hombre,80.969,170.99
9279,Mujer,71.983,167.06799999999996
7688,Mujer,70.723,174.43900000000005
1047,Hombre,90.727,180.772
8700,Mujer,61.845,160.899
2410,Hombre,81.484,175.009
8380,Mujer,63.765,155.439
9649,Mujer,58.927,162.32299999999995
9615,Mujer,58.902,156.69799999999995
1186,Hombre,85.92399999999998,176.472
1759,Hombre,89.95100000000002,182.451
8846,Mujer,57.713,153.714
5902,Mujer,74.932,177.61900000000003
3164,Hombre,76.482,169.74200000000005
4682,Hombre,80.634,170.767
1111,Hombre,77.875,174.87
9672,Mujer,65.854,160.55
1289,Hombre,82.03,173.824
9743,Mujer,64.39,168.583
9404,Mujer,59.702,157.697
4688,Hombre,78.852,169.824
6542,Mujer,70.39,164.805
2726,Hombre,93.243,176.81
3926,Hombre,82.712,170.092
676,Hombre,74.01,167.61900000000003
8693,Mujer,65.568,165.218
9888,Mujer,66.59899999999999,164.71599999999995
1498,Hombre,83.11399999999998,169.37599999999995
1299,Hombre,71.704,171.134
9897,Mujer,55.049,153.952
5256,Mujer,65.306,165.015
6699,Mujer,67.118,164.81400000000005
9178,Mujer,62.226000000000006,165.15400000000002
3337,Hombre,87.11200000000002,174.297
9791,Mujer,59.877,164.14
3538,Hombre,91.725,182.231
5210,Mujer,50.512,156.429
1861,Hombre,91.954,179.967
7977,Mujer,72.516,172.253
2164,Hombre,71.807,168.935
4954,Hombre,90.351,180.933
3485,Hombre,93.613,182.315
4928,Hombre,77.39399999999998,172.457
7051,Mujer,51.56399999999999,156.972
3806,Hombre,63.416,159.563
3754,Hombre,91.288,183.939
2201,Hombre,84.444,177.435
578,Hombre,87.126,175.25
5549,Mujer,61.048,160.18200000000004
9207,Mujer,59.326,166.457
8045,Mujer,61.378,166.521
2397,Hombre,69.562,168.96099999999996
5784,Mujer,53.581,163.091
6286,Mujer,69.64699999999999,163.643
5563,Mujer,60.612,155.907
3160,Hombre,77.757,175.618
3344,Hombre,82.867,174.132
1452,Hombre,94.411,187.985
2651,Hombre,97.482,185.775
3525,Hombre,92.992,185.786
229,Hombre,97.931,182.09
9915,Mujer,46.396,151.63299999999995
610,Hombre,90.194,185.705
7249,Mujer,58.037,160.095
633,Hombre,86.76100000000002,185.5
4347,Hombre,64.925,158.384
4935,Hombre,96.309,178.892
3440,Hombre,82.368,177.075
1664,Hombre,75.47800000000002,167.773
7626,Mujer,64.854,161.615
5619,Mujer,59.871,157.762
2632,Hombre,60.648,163.628
1754,Hombre,92.502,181.774
1947,Hombre,71.74,164.609
5560,Mujer,58.445,156.774
4974,Hombre,78.59899999999998,172.787
3703,Hombre,82.586,172.37099999999995
7619,Mujer,60.078,160.518
2547,Hombre,79.882,171.30700000000004
4219,Hombre,92.246,182.438
621,Hombre,82.90899999999998,173.264
783,Hombre,90.605,176.011
9981,Mujer,61.136,153.266
2718,Hombre,76.524,172.055
519,Hombre,83.804,176.459
9940,Mujer,66.045,161.039
5,Hombre,69.49600000000001,170.463
7359,Mujer,55.774,163.19899999999996
5968,Mujer,71.51899999999998,170.1
4180,Hombre,78.78699999999998,175.791
8901,Mujer,70.0,168.09900000000005
9180,Mujer,82.43,173.57
7809,Mujer,64.438,162.547
7509,Mujer,62.039,163.694
5984,Mujer,48.13399999999999,152.585
5183,Mujer,50.07899999999999,157.129
7627,Mujer,65.539,164.753
3837,Hombre,84.78299999999999,177.048
5452,Mujer,55.515,160.251
7309,Mujer,54.485,157.65200000000004
4755,Hombre,78.632,175.894
5099,Mujer,59.755,162.909
6363,Mujer,51.91,159.011
4329,Hombre,92.817,175.736
6603,Mujer,50.627,155.954
4931,Hombre,75.29899999999998,166.671
6912,Mujer,71.572,164.153
5218,Mujer,53.633,159.82299999999995
889,Hombre,87.965,175.269
2358,Hombre,86.869,172.62900000000005
830,Hombre,69.56,168.041
9663,Mujer,63.832,163.534
9160,Mujer,57.664,158.689
4942,Hombre,70.311,161.542
5338,Mujer,57.105,166.813
5861,Mujer,56.291,159.097
9419,Mujer,58.387,153.982
5186,Mujer,72.499,166.72099999999998
7144,Mujer,65.182,160.61700000000005
5648,Mujer,48.38800000000001,152.90200000000004
3941,Hombre,92.933,177.19799999999995
1519,Hombre,92.284,177.18599999999995
7739,Mujer,48.548,156.273
9864,Mujer,58.712,151.65200000000004
9863,Mujer,59.457,158.385
6814,Mujer,56.209,163.356
9019,Mujer,70.383,164.24599999999995
7069,Mujer,66.689,155.564
3886,Hombre,77.711,175.03099999999995
4049,Hombre,83.20700000000002,179.722
1003,Hombre,81.47800000000002,172.355
6693,Mujer,56.01600000000001,159.362
6246,Mujer,41.177,149.217
2274,Hombre,78.622,168.298
5385,Mujer,64.37899999999999,164.968
4193,Hombre,76.953,174.73
4610,Hombre,88.09100000000002,177.58700000000005
9093,Mujer,50.19300000000001,153.917
4421,Hombre,82.18799999999997,170.048
3805,Hombre,70.069,159.256
9931,Mujer,58.77,159.118
8381,Mujer,76.404,167.665
1135,Hombre,84.735,173.53099999999995
4266,Hombre,88.70200000000001,182.222
1319,Hombre,86.811,177.53400000000005
3126,Hombre,90.817,180.73
7172,Mujer,65.956,163.99200000000005
1680,Hombre,71.572,162.734
4061,Hombre,73.729,162.27100000000004
9055,Mujer,62.327,162.96
6645,Mujer,69.069,168.174
6419,Mujer,64.509,161.785
2946,Hombre,77.55199999999998,173.236
4901,Hombre,72.101,162.64700000000005
18,Hombre,84.01,175.673
5173,Mujer,71.986,166.64700000000005
3570,Hombre,73.777,164.042
3001,Hombre,82.02600000000002,171.831
8255,Mujer,58.835,162.856
3437,Hombre,90.533,181.821
9103,Mujer,58.207,156.10399999999996
6118,Mujer,55.982,159.477
7605,Mujer,53.27,149.627
2135,Hombre,81.221,173.426
1941,Hombre,81.25399999999998,173.612
606,Hombre,66.569,163.363
3299,Hombre,100.418,186.404
3094,Hombre,95.752,189.348
9780,Mujer,63.342,165.519
4613,Hombre,75.825,171.585
2514,Hombre,91.98,178.94099999999997
1656,Hombre,87.04700000000003,180.10299999999995
5797,Mujer,62.959,154.591
5413,Mujer,64.263,167.578
1468,Hombre,73.861,169.3
4018,Hombre,75.99,167.085
3223,Hombre,86.804,175.505
3374,Hombre,79.741,164.613
2532,Hombre,77.52600000000002,170.669
8123,Mujer,69.275,168.44299999999996
1511,Hombre,89.57799999999997,178.701
7038,Mujer,65.577,168.37599999999995
5946,Mujer,43.423,151.9
1728,Hombre,79.865,174.02200000000005
6813,Mujer,70.303,167.43099999999995
437,Hombre,78.764,174.226
7976,Mujer,50.762,157.06799999999996
4588,Hombre,80.513,177.604
8588,Mujer,71.721,168.554
5214,Mujer,37.705,144.489
354,Hombre,76.558,171.048
9399,Mujer,66.851,166.843
4087,Hombre,76.95100000000002,165.393
9288,Mujer,54.028,155.191
3050,Hombre,74.75,174.90900000000005
2939,Hombre,64.718,157.599
5987,Mujer,54.643,158.06799999999996
801,Hombre,67.351,160.219
6369,Mujer,64.309,169.854
5903,Mujer,64.468,162.612
9516,Mujer,62.851000000000006,159.205
3840,Hombre,91.159,180.85
6731,Mujer,57.397,162.05
6609,Mujer,70.921,171.39700000000005
3948,Hombre,77.945,175.16299999999995
4169,Hombre,102.348,184.145
3110,Hombre,92.678,178.952
8238,Mujer,63.965,171.86700000000005
2723,Hombre,66.46600000000001,161.92
2096,Hombre,91.646,178.081
5501,Mujer,61.952,163.243
9334,Mujer,58.12300000000001,160.99
1176,Hombre,88.493,174.484
462,Hombre,94.313,184.859
9413,Mujer,60.13,161.364
6650,Mujer,47.731,157.451
1464,Hombre,96.428,180.055
494,Hombre,88.296,176.146
927,Hombre,83.24799999999998,173.55599999999995
5275,Mujer,57.764,159.866
1029,Hombre,74.848,167.928
7979,Mujer,52.587,159.966
3668,Hombre,96.467,183.363
3418,Hombre,83.854,171.31900000000005
1265,Hombre,99.633,190.241
5435,Mujer,52.62,156.028
308,Hombre,80.438,165.965
4063,Hombre,93.879,179.63099999999997
6409,Mujer,66.975,166.833
6383,Mujer,60.111,163.054
2681,Hombre,85.585,173.766
1497,Hombre,91.934,176.75
5005,Mujer,70.875,166.924
2365,Hombre,81.101,174.237
7150,Mujer,53.525,159.016
5424,Mujer,53.909,150.477
6852,Mujer,57.733,161.42
6134,Mujer,72.97,168.02700000000004
9624,Mujer,70.528,163.501
4999,Hombre,90.083,177.546
2765,Hombre,79.988,168.695
6003,Mujer,60.46,157.974
3528,Hombre,76.437,170.859
1187,Hombre,69.66199999999999,165.18599999999995
2976,Hombre,75.398,165.141
1119,Hombre,83.669,179.042
7357,Mujer,62.525,167.032
7685,Mujer,50.952,160.336
101,Hombre,75.779,168.575
5906,Mujer,59.347,166.64700000000005
7490,Mujer,53.712,155.528
796,Hombre,75.373,171.845
5144,Mujer,73.709,168.021
7179,Mujer,58.092,158.875
7079,Mujer,52.94300000000001,156.06
1782,Hombre,87.286,172.37099999999995
7866,Mujer,65.906,162.41
6933,Mujer,60.624,157.611
2387,Hombre,90.857,189.104
2775,Hombre,83.09200000000001,170.11
8910,Mujer,72.296,167.31799999999996
756,Hombre,69.15899999999999,159.154
658,Hombre,84.906,171.669
1230,Hombre,87.215,176.549
9364,Mujer,49.02,153.231
4537,Hombre,86.154,174.488
6604,Mujer,68.72800000000001,172.37099999999995
2563,Hombre,90.394,179.38
4106,Hombre,83.575,177.312
3135,Hombre,71.10300000000002,165.09599999999998
847,Hombre,91.615,178.305
7334,Mujer,67.859,166.894
5759,Mujer,51.183,158.833
9643,Mujer,52.021,147.208
7241,Mujer,56.708,158.821
7157,Mujer,56.44600000000001,164.65900000000005
7328,Mujer,68.792,171.669
1546,Hombre,86.45700000000002,172.442
1155,Hombre,81.868,173.158
9593,Mujer,47.478,149.86
7061,Mujer,55.717,156.799
4467,Hombre,76.737,172.832
378,Hombre,62.746,167.206
7113,Mujer,56.39,156.593
6945,Mujer,45.18899999999999,149.989
9475,Mujer,63.115,164.954
2273,Hombre,93.703,185.945
7909,Mujer,62.344,165.046
491,Hombre,82.59,173.005
5540,Mujer,61.91,159.39
6531,Mujer,67.51100000000001,167.074
9191,Mujer,66.056,169.303
83,Hombre,77.683,177.392
129,Hombre,76.949,168.399
3416,Hombre,85.042,183.161
8244,Mujer,53.12600000000001,152.303
5608,Mujer,59.808,157.399
696,Hombre,91.229,173.722
3149,Hombre,86.75299999999999,176.142
4720,Hombre,94.672,180.883
